SUAS_IDENT	SECTOR	TYPE	NAME	ICAO	CON_AGCY	LOC_HDATUM	WGS_DATUM	COMM_NAME	FREQ1	FREQ2	LEVEL	UPPER_ALT	LOWER_ALT	EFF_TIMES	WX	CYCLE_DATE	EFF_DATE
R5802C		R	FORT INDIANTOWN GAP, PA	KZNY	FAA, NEW YORK ARTCC	WGE	WGE	NEW YORK CENTER	134.8   M	338.3   M	L	016999AMSL	00500AGL	INTMT		200410	02 Sep 04
R5802D		R	FORT INDIANTOWN GAP, PA	KZNY	FAA, NEW YORK ARTCC	WGE	WGE	NEW YORK CENTER	134.8   M	338.3   M	B	021999AMSL	17000AMSL	INTMT		200412	02 Sep 04
R5802E		R	FORT INDIANTOWN GAP, PA	KZNY	FAA, NEW YORK ARTCC	WGE	WGE	NEW YORK CENTER	134.8   M	338.3   M	H	FL250	FL220	INTMT		200410	02 Sep 04
R5803		R	CHAMBERSBURG, PA	KZNY	FAA, WASHINGTON, DC ARTCC	WGE	WGE	HARRISBURG APPROACH	132.2   M	322.4   M	L	004000AMSL	SURFACE	MON-FRI 1300-2100Z++	VFR-IFR	200409	04 Jan 96
R6001A		R	FORT JACKSON, SC	KZJX	FAA, JACKSONVILLE ARTCC	WGE	WGE	JAX CENTER	124.7   M	298.9   M	L	003200AMSL	SURFACE	INTMT 1130-0500Z++	VFR-IFR	200014	22 Mar 01
R6001B		R	FORT JACKSON, SC	KZJX	FAA, JACKSONVILLE ARTCC	WGE	WGE	JAX CENTER	124.7   M	298.9   M	B	FL230	03200AMSL	INTMT 1130-0500Z++	VFR-IFR	200014	22 Mar 01
R6002A		R	POINTSETT-SUMTER, SC	KZJX	FAA, JACKSONVILLE ARTCC	WGE	WGE	JAX CENTER	124.7   M	298.9   M	L	012999AMSL	SURFACE	INTMT	VFR	200014	30 Dec 99
R6002B		R	POINTSETT-SUMTER, SC	KZJX	FAA, JACKSONVILLE ARTCC	WGE	WGE	JAX CENTER	124.7   M	298.9   M	L	018000AMSL	13000AMSL	INTMT	VFR	200505	30 Dec 99
R6002C		R	POINTSETT-SUMTER, SC	KZJX	FAA, JACKSONVILLE ARTCC	WGE	WGE	JAX CENTER	124.7   M	298.9   M	H	FL230	FL180	INTMT	VFR	200014	30 Dec 99
R6302A		R	FORT HOOD, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	135.35  M	343.9   M	B	FL300	SURFACE	CONT	VFR-IFR	200011	27 Mar 97
R6302B		R	FORT HOOD, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	132.35  M	343.9   M	L	011000AMSL	SURFACE	MON-SAT 2400-1200Z++ OT BY NOTAM	VFR-IFR	200014	27 Mar 97
R6302C		R	FORT HOOD, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	135.35  M	343.9   M	B	FL300	SURFACE	MON-FRI 1300-0100Z++ OT BY NOTAM	VFR-IFR	200103	22 Mar 01
R6302D		R	FORT HOOD, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	135.35  M	343.9   M	B	FL300	SURFACE	MON-FRI 1300-0100Z++ OT BY NOTAM	VFR-IFR	200014	20 May 99
R6302E		R	FORT HOOD, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	135.35  M	343.9   M	H	FL450	FL300	BY NOTAM 48 HR IN ADVANCE	VFR	200014	20 May 99
R6312(A)		R	COTULLA, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	128.3   M	291.6   M	B	023000AMSL	01000AGL	CONT DAYS OT BY NOTAM	VFR-IFR	200503	17 Mar 05
R6312(B)		R	COTULLA, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	128.3   M	291.6   M	B	023000AMSL	SURFACE	CONT DAYS OT BY NOTAM	VFR-IFR	200503	17 Mar 05
R6312(C)		R	COTULLA, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	128.3   M	291.6   M	B	023000AMSL	SURFACE	CONT DAYS OT BY NOTAM	VFR-IFR	200503	17 Mar 05
R6316		R	EAGLE PASS, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	134.95  M	319.8   M	L	015000AMSL	SURFACE	CONT	VFR-IFR	200101	22 Mar 01
R6317		R	EL SAUZ, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	127.8   M	307.2   M	L	015000AMSL	SURFACE	CONT	VFR-IFR	200103	22 Mar 01
R6318		R	MARFA, TX	KZAB	FAA, ALBUQUERQUE ARTCC	WGE	WGE	ALBUQUERQUE CENTER	132.55  M	343.6   M	L	014000AMSL	SURFACE	CONT	VFR-IFR	200101	22 Mar 01
R6320		R	MATAGORDA, TX	KZHU	FAA, HOUSTON ARTCC	WGE	WGE	HOUSTON CENTER	128.0   M	360.8   M	L	015000AMSL	SURFACE	CONT	VFR-IFR	200103	22 Mar 01
R6402A		R	DUGWAY, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	370.85  M	380.05  M	B	FL580	SURFACE	CONT	VFR-IFR	200407	08 Jul 04
R6402B		R	DUGWAY, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	370.85  M	380.05  M	B	FL580	00100AGL	CONT	VFR-IFR	200407	08 Jul 04
R6403		R	TOOELE, UT	KZLC	FAA, SALT LAKE CITY  ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	L	009000AMSL	SURFACE	MON-THU 1500-0300Z++	VFR-IFR	200202	22 Mar 01
R6404A		R	HILL AFB, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL580	SURFACE	CONT	VFR-IFR	200408	08 Oct 98
R6404B		R	HILL AFB, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	L	013000AMSL	SURFACE	CONT	VFR-IFR	200408	08 Oct 98
R6404C		R	HILL AFB, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL280	00100AGL	CONT	VFR-IFR	200408	08 Oct 98
R6404D		R	HILL AFB, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL250	13000AMSL	BY NOTAM	VFR-IFR	200413	08 Oct 98
R6405		R	WENDOVER, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	370.85  M	380.05  M	B	FL580	00100AGL	CONT	VFR-IFR	200407	08 Jul 04
R6406A		R	WENDOVER, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL580	SURFACE	CONT	VFR-IFR	200408	08 Oct 98
R6406B		R	WENDOVER, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL580	00100AGL	CONT	VFR-IFR	200408	08 Oct 98
R6407		R	HILL AFB, UT	KZLC	FAA, SALT LAKE CITY ARTCC	WGE	WGE	SALT LAKE CENTER	128.55  M	380.05  M	B	FL580	SURFACE	CONT	VFR-IFR	200408	08 Oct 98
R6412A		R	CAMP WILLIAMS, UT	KZLC	FAA, SALT LAKE CITY TRACON	WGE	WGE	SALT LAKE CITY	133.9   M	370.85  M	L	009000AMSL	SURFACE	BY NOTAM	VFR-IFR	200101	22 Mar 01
R6412B		R	CAMP WILLIAMS, UT	KZLC	FAA, SALT LAKE CITY TRACON	WGE	WGE	SALT LAKE CITY	133.9   M	370.85  M	L	010000AMSL	09000AMSL	BY NOTAM	VFR-IFR	200101	22 Mar 01
R6412C		R	CAMP WILLIAMS, UT	KZLC	FAA, SALT LAKE CITY TRACON	WGE	WGE	SALT LAKE CITY	133.9   M	370.85  M	L	009000AMSL	SURFACE	BY NOTAM	VFR-IFR	200101	22 Mar 01
R6412D		R	CAMP WILLIAMS, UT	KZLC	FAA, SALT LAKE CITY TRACON	WGE	WGE	SALT LAKE CITY	133.9   M	370.85  M	L	010000AMSL	09000AMSL	BY NOTAM	VFR-IFR	200101	22 Mar 01
R6413		R	GREEN RIVER, UT	KZDV	FAA, DENVER ARTCC	WGE	WGE	DENVER CENTER	134.5   M	327.8   M	B	UNLTD	SURFACE	BY NOTAM 48 HR IN ADVANCE	VFR-IFR	200408	20 May 99
R6501A		R	UNDERHILL, VT	KBVT	FAA, BURLINGTON APP	WGE	WGE	BURLINGTON APPROACH	121.1   M	126.3   M	L	004000AMSL	SURFACE	MON-FRI 1200-0400Z++	VFR-IFR	200603	13 Jun 02
R6501B		R	UNDERHILL, VT	KBVT	FAA, BURLINGTON APP	WGE	WGE	BURLINGTON APPROACH	121.1   M	126.3   M	L	013600AMSL	04000AMSL	INTMT	VFR-IFR	200603	13 Jun 02
R6601		R	FORT A.P. HILL, VA	KZDC	FAA, RICHMOND TWR	WGE	WGE	RICHMOND TWR	120.1   M	317.8   M	L	005000AMSL	SURFACE	CONT 1200-0400Z++ OT BY NOTAM	VFR-IFR	200409	28 Jan 98
R6602A		R	FORT PICKETT, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	118.75  M	377.1   M	L	003999AMSL	SURFACE	CONT 1 MAY-15 SEP OT BY NOTAM	VFR-IFR	200014	20 May 99
R6602B		R	FORT PICKETT, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	118.75  M	377.1   M	L	010999AMSL	04000AMSL	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200014	20 May 99
R6602C		R	FORT PICKETT, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	118.75  M	377.1   M	L	018000AMSL	11000AMSL	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200505	20 May 99
R6604A		R	CHINCOTEAGUE INLET, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	PATUXENT APP	132.55  M	256.8   M	B	UNLTD	SURFACE	CONT	VFR-IFR	200409	05 Aug 04
R6604B		R	CHINCOTEAGUE INLET, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	PATUXENT APP	132.55  M	256.8   M	B	UNLTD	SURFACE	CONT	VFR-IFR	200409	05 Aug 04
R6606		R	PENDLETON, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	128.525 M	275.7   M	B	FL510	SURFACE	MON-FRI 1300-2200Z++ OT BY NOTAM	VFR-IFR	200413	20 May 99
R6608A		R	QUANTICO, VA	KZDC	FAA, DULLES INTL TWR	WGE	WGE	DULLES TOWER	120.1   M	317.8   M	L	010000AMSL	SURFACE	CONT 1000-0500Z++ OT BY NOTAM	VFR-IFR	200409	23 Jun 94
R6608B		R	QUANTICO, VA	KZDC	FAA, DULLES INTL TWR	WGE	WGE	DULLES TOWER	120.1   M	317.8   M	L	010000AMSL	SURFACE	CONT 1000-0500Z++ OT BY NOTAM	VFR-IFR	200409	23 Jun 94
R6608C		R	QUANTICO, VA	KZDC	FAA, DULLES INTL TWR	WGE	WGE	DULLES TOWER	120.1   M	317.8   M	L	010000AMSL	SURFACE	CONT 1000-0500Z++ OT BY NOTAM	VFR-IFR	200409	23 Jun 94
R6609		R	TANGIER ISLAND, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.55  M	256.8   M	B	FL200	SURFACE	CONT 1300-0400Z++ OT BY NOTAM	VFR-IFR	200503	17 Mar 05
R6611A		R	DAHLGREN COMPLEX, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.77  M	351.8   M	B	FL400	SURFACE	MON-FRI 1300-2200Z++ OT BY NOTAM	VFR-IFR	200413	18 May 78
R6611B		R	DAHLGREN COMPLEX, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.77  M	351.8   M	H	FL600	FL400	BY NOTAM 48 HR IN ADVANCE	VFR-IFR	200413	18 May 78
R6612		R	DAHLGREN COMPLEX, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.77  M	351.8   M	L	007000AMSL	SURFACE	MON-FRI 1300-2200Z++ OT BY NOTAM	VFR-IFR	200409	06 Apr 89
R6613A		R	DAHLGREN COMPLEX, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.77  M	351.8   M	B	FL400	SURFACE	MON-FRI 1300-2200Z++ OT BY NOTAM	VFR-IFR	200413	20 May 99
R6613B		R	DAHLGREN COMPLEX, VA	KZDC	FAA, WASHINGTON, DC ARTCC	WGE	WGE	WASHINGTON CENTER	132.77  M	351.8   M	H	FL600	FL400	BY NOTAM 48 HR IN ADVANCE	VFR-IFR	200413	20 May 99
R6701		R	ADMIRALTY INLET, WA	KZSE	USN, WHIDBEY ISLAND NAS APP	WGE	WGE	WHIDBEY ISLAND APP	118.2   M	285.65  M	L	005000AMSL	SURFACE	BY NOTAM 2 HR IN ADVANCE	VFR-IFR	200412	28 Jan 99
R6703A		R	FORT LEWIS, WA	KZSE	FAA, SEATTLE-TACOMA APP	WGE	WGE	SEA TAC APPROACH	119.2   M	338.2   M	L	014000AMSL	SURFACE	MON-FRI 1500-0700Z++ OT BY NOTAM	VFR-IFR	200014	20 Oct 88
R6703B		R	FORT LEWIS, WA	KZSE	FAA, SEATTLE-TACOMA APP	WGE	WGE	SEA TAC APPROACH	119.2   M	338.2   M	L	005000AMSL	SURFACE	MON-FRI 1500-0700Z++ OT BY NOTAM	VFR-IFR	200014	20 Oct 88
R6703C		R	FORT LEWIS, WA	KZSE	FAA, SEATTLE-TACOMA APP	WGE	WGE	SEA TAC APPROACH	119.2   M	338.2   M	L	014000AMSL	SURFACE	BY NOTAM 2 HR IN ADVANCE	VFR-IFR	200014	20 May 99
R6703D		R	FORT LEWIS, WA	KZSE	FAA, SEATTLE-TACOMA APP	WGE	WGE	SEA TAC APPROACH	119.2   M	338.2   M	L	005000AMSL	SURFACE	MON-FRI 1500-0700Z++ OT BY NOTAM	VFR-IFR	200014	20 May 99
R6714A		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	20 May 99
R6714B		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	20 May 99
R6714C		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	05 Dec 96
R6714D		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	05 Dec 96
R6714E		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	H	054999AMSL	29000AMSL	BY NOTAM	VFR-IFR	200412	05 Dec 96
R6714F		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	05 Dec 96
R6714G		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	B	028999AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	20 May 99
R6714H		R	YAKIMA, WA	KZSE	FAA, SEATTLE ARTCC	WGE	WGE	SEATTLE CENTER	132.6   M	269.35  M	L	005499AMSL	SURFACE	BY NOTAM	VFR-IFR	200412	28 Jan 99
R6901A		R	FORT MCCOY, WI	KZMP	FAA, MINNEAPOLIS ARTCC	WGE	WGE	MINNEAPOLIS CENTER	128.6   M	363.0   M	B	FL200	SURFACE	CONT 1 MAY-30 SEP	VFR-IFR	200413	30 Nov 00
R6901B		R	FORT MCCOY, WI	KZMP	FAA, MINNEAPOLIS ARTCC	WGE	WGE	MINNEAPOLIS CENTER	128.6   M	363.0   M	B	FL200	SURFACE	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200413	20 Apr 00
R6903		R	SHEBOYGAN, WI	KZAU	FAA, CHICAGO ARTCC	WGE	WGE	CHICAGO CENTER	127.0   M	125.1   M	B	FL450	SURFACE	INTMT BY NOTAM	VFR-IFR	200408	13 Jun 02
R6904A		R	VOLK FLD, WI	KZMP	FAA, MINNEAPOLIS ARTCC	WGE	WGE	MINNEAPOLIS CENTER	124.4   M	317.7   M	L	FL230	00150AGL	TUE-SAT 1400-2200Z++ OT BY NOTAM	VFR-IFR	200408	10 Jul 03
R6904B		R	VOLK FLD, WI	KZMP	FAA, MINNEAPOLIS ARTCC	WGE	WGE	MINNEAPOLIS CENTER	124.4   M	317.7   M	L	FL230	SURFACE	TUE-SAT 1400-2200Z++ OT BY NOTAM	VFR-IFR	200408	10 Jul 03
R7001A		R	GUERNSEY, WY	KZDV	FAA, DENVER ARTCC	WGE	WGE	DENVER CENTER	135.6   M	385.6   M	L	007999AMSL	SURFACE	INTMT BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200408	11 Apr 85
R7001B		R	GUERNSEY, WY	KZDV	FAA, DENVER ARTCC	WGE	WGE	DENVER CENTER	135.6   M	385.6   M	B	023500AMSL	08000AMSL	INTMT BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200408	11 Apr 85
R7001C		R	GUERNSEY, WY	KZDV	FAA, DENVER ARTCC	WGE	WGE	DENVER CENTER	135.6   M	385.6   M	H	FL300	23500AMSL	INTMT BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200413	11 Apr 85
R7103A		R	SALINAS	TJZS	FAA, SAN JUAN CERAP	WGE	WGE	SAN JUAN CERAP	118.15  M	269.0   M	L	012000AMSL	GND	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200102	25 Jul 91
R7103B		R	SALINAS	TJZS	FAA, SAN JUAN CERAP	WGE	WGE	SAN JUAN CERAP	118.15  M	269.0   M	L	012000AMSL	03000AMSL	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200102	25 Jul 91
R7103C		R	SALINAS	TJZS	FAA, SAN JUAN CERAP	WGE	WGE	SAN JUAN CERAP	118.15  M	269.0   M	L	012000AMSL	02000AMSL	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200102	25 Jul 91
R7104		R	VIEQUES ISLAND	TJZS	FAA, SAN JUAN CERAP	WGE	WGE	SAN JUAN CERAP	118.15  M	269.0   M	B	FL500	SURFACE	BY NOTAM 24 HR IN ADVANCE	VFR-IFR	200203	13 Jun 02
R7105		R	LAJAS	TJZS	FAA, SAN JUAN CERAP	WGE	WGE	SAN JUAN CERAP	118.15  M	269.0   M	L	015000AMSL	SURFACE	CONT	VFR-IFR	200102	25 Jul 91
R7201		R	FARALLON DE MEDINILLA IS, CQ	PGUA		WGE	WGE	GUAM CENTER	118.7   M	279.5   M	B	FL600	SURFACE	BY NOTAM  PN 12 HR		200312	03 Oct 02
RP (MOA) 1		M	IMTA 1	RPHI	PATO	WGE	WGE				B	FL280	SURFACE	SR-SS		200512	12 Jul 93
RP (MOA) 10		M	IMTA 10	RPHI	PHAF	WGE	WGE				B	FL250	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 2		M	IMTA 2	RPHI	PATO	WGE	WGE				B	FL140	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 3		M	IMTA 3	RPHI	PATO	WGE	WGE				B	FL300	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 4		M	IMTA 4	RPHI	PATO	WGE	WGE				B	FL200	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 5		M	IMTA 5	RPHI	PATO	WGE	WGE				B	FL300	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 6		M	IMTA 6	RPHI	PATO	WGE	WGE				B	FL300	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 7		M	IMTA 7	RPHI	PATO	WGE	WGE				B	FL250	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 8		M	IMTA 8	RPHI	PATO	WGE	WGE				B	FL200	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) 9		M	IMTA 9	RPHI	PATO	WGE	WGE				B	FL300	SURFACE	BY NOTAM		200512	12 Jul 93
RP (MOA) C1		M	IMTA CORRIDOR 1	RPHI	PHAF	WGE	WGE				L	003500AMSL	SURFACE	BY NOTAM		200512	12 Jul 93
RP MOA T 15		M	RP/T-15 (TRAINING -VFR) MANILA BAY	RPHI	PATO	WGE	WGE				L	005000AMSL	SURFACE	BY NOTAM	VFR	200513	01 Feb 03
RP MOA T 15A		M	RP/T-15A (TRAINING) MANILA BAY	RP	PATO	WGE	WGE				L	008000AMSL	SURFACE	BY NOTAM	VFR-IFR	200513	09 Sep 99
RP MOA T 16		M	RP/T-16 (TRAINING AREA) MACTAN	RPHI	PATO	WGE	WGE				B	FL280	06000AMSL	BY NOTAM		200512	12 Jul 93
RP MOA T 17		M	RP/T-17 (TRAINING AREA)	RPHI	PHAF	WGE	WGE				B	FL150	SURFACE	BY NOTAM		200512	12 Jul 93
RP MOA T 18		M	RP/T-18 (TRAINING AREA)	RPHI	PATO	WGE	WGE				B	FL200	SURFACE	BY NOTAM		200512	12 Jul 93
RPD27		D	RADIATION	RPHI	PATO	WGE	WGE				B	UNLTD	SURFACE	CONT		200410	30 Sep 93
RPD28		D	MAGSAYSAY	RPHI	PHAR	WGE	WGE				L	002500AGL	SURFACE	CONT		200410	30 Dec 99
RPD29		D	PAL ENGINE TEST CELL	RPHI	PATO	WGE	WGE				L	000300AGL	SURFACE	CONT		200512	09 Sep 99
RPD30		D	RPD30	RPHI	PATO	WGE	WGE				B	010000AGL	SURFACE	SR-SS		200510	30 Dec 99
RPD31		D	RPD31	RPHI	PHAF	WGE	WGE				B	010000AGL	SURFACE	BY NOTAM		200410	14 May 93
RPD32		D	RPD32	RPHI	PATO	WGE	WGE				B	010000AMSL	SURFACE	BY NOTAM		200510	14 May 93
RPD33		D	MALAMPAYA	RPRP	DEPARTMENT OF ENERGY	WGE	WGE				L	001700AGL	SURFACE	CONT	VMC-IMC	200410	22 Aug 01
RPP1		P	MALACANANG PALACE	RPHI	PATO	WGE	WGE				L	005500AGL	SURFACE	CONT		200410	09 Sep 99
RPR71		R	ANTENNA FARM	RPHI	PATO	WGE	WGE				L	000700AGL	SURFACE	CONT		200410	09 Sep 99
RPR72		R	LIPA	RPHI	PHAF	WGE	WGE				B	010000AGL	SURFACE	MON-SAT SR-SS, SUN SR-0400Z		200410	12 Jul 93
RPR73		R	BARRADAS AIRSTRIP	RPHI	AEROSPORT FED OF THE PHILIPPINES INC	WGE	WGE	MANILA APP	119.7   M		L	005000AGL	SURFACE	BY NOTAM		200410	12 Jul 93
RPR74		R	ANTENNA FARM	RPHI	PATO	WGE	WGE				L	002000AGL	SURFACE	CONT		200410	30 Dec 99
RPR75		R	MAKATI	RPHI	PATO	WGE	WGE				L	001600AGL	SURFACE	CONT		200410	30 Dec 99
RPR76		R	LIMAY OIL REFINERY	RPHI	PHILIPPINE NATIONAL OIL CORPORATION	WGE	WGE				B	UNLTD	SURFACE	CONT		200410	26 Sep 85
RPR77		R	MORONG NUCLEAR POWER PLANT	RPHI	NATIONAL POWER CORPORATION	WGE	WGE				L	003000AGL	SURFACE	CONT		200510	26 Sep 85
RPR78		R	HELECOPTER TEST AREA	RPHI	PHILIPPINE AIR TRANSPORTATION OFFICE	WGE	WGE				L	004000AGL	SURFACE	BY NOTAM		200410	17 Apr 03
SAD60		D	CHAMICAL	SACF		WGE	WGE				L	FL245	GND	BY NOTAM	VMC-IMC	200202	27 Mar 97
SAP15		P	GENERAL SAVIO PLANT (BUENOS AIRES)	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200014	20 Apr 00
SAP24		P	CAMPANA (BUENOS AIRES)	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200014	15 Aug 96
SAP25		P	SALTO GRANDE	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200014	30 May 91
SAP26		P	PLANTA YPF LA MATANZA (BUENOS AIRES)	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAP3		P	SAN CARLOS DE BARILOCHE	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	20 Oct 88
SAP32		P	PLANTA YPF JUNIN	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAP34		P	ATUCHA	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAP4		P	MAR DEL PLATA	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAP5		P	PUERTO MAR DEL PLATA	SAEF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	20 May 99
SAP51		P	PLANTA YPF (CORDOBA)	SACF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200014	30 May 91
SAP52		P	PLANTA YPF (TUCUMAN)	SACF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAP6		P	PUERTO BELGRANO	SAEF		WGE	WGE				B	UNLTD	GND	CONT	VMC-IMC	200009	25 Jan 79
SAP62		P	SUR EMBALSE RIO TERCERO	SACF		WGE	WGE				L	003000AGL	SURFACE	CONT	VMC-IMC	200009	30 May 91
SAR1		R	CAPITAL FEDERAL	SAEF	BAIRES CON	WGE	WGE	BAIRES CON	125.3   M	124.9   M	B	FL95	GND	CONT	VMC-IMC	200101	13 Oct 94
SAR10		R	OLIVOS PRESIDENTIAL RESIDENCE	SAEF	AEROPARQUE JORGE NEWBERRY TWR	WGE	WGE	AEROPARQUE TWR	119.5   M	118.3   M	L	001000AGL	SURFACE	CONT	VMC-IMC	200101	20 Apr 00
SAR101		R	RIO-SECO DE LAS PENAS	SAMV	MENDOZA ACC	WGE	WGE	MENDOZA CON	125.3   M	124.9   M	B	UNLTD	GND	CONT 1000-2100Z	VMC-IMC	200603	27 Oct 05
SAR102		R	VILLA REYNOLDS	SAMF	VILLA REYNOLDS TWR	WGE	WGE	REYNOLDS TWR	125.3   M	124.9   M	L	FL195	SURFACE	CONT	VMC-IMC	200010	04 Nov 76
SAR103		R	TUNUYAN	SAMV	MENDOZA ACC	WGE	WGE	MENDOZA CON	125.3   M	124.9   M	B	UNLTD	02000AGL	CONT 1000-0300Z	VMC-IMC	200412	26 Oct 04
SAR104		R	RIO DE LOS PATOS	SAMV	MENDOZA ACC	WGE	WGE	MENDOZA CON	125.3   M	124.9   M	L	FL245	02000AGL	CONT 1000-2100Z	VMC-IMC	200412	26 Oct 04
SAR105		R	25 DE MAYO	SAMV	MENDOZA ACC	WGE	WGE	MENDOZA CON	125.3   M	124.9   M	B	UNLTD	00500AGL	CONT 1000-0300Z	VMC-IMC	200603	27 Oct 05
