ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE	ALT_MIN	TRAN_ALT	TRAN_LVL	RTE_TYPE_QUAL
US77290	3	N22    NDB RW22	KAPG		2005188	2	USA		200507	T			
US77290	3	O22    GPS RW22(OVERLAY)	KAPG		2005188		USA		200507	T			
US77290	3	V22    VOR RW22	KAPG		2005188		USA		200507	T			
US77495	1	VEENA1	KENW		2004050		FAA		200402				
US77495	3	O14    GPS RW14(OVERLAY)	KENW		2005132	D	FAA		200505				
US77495	3	S14    VOR RW14	KENW		2005132	D	FAA		200505				
US77502	3	D18    VORDME RW18	KZ		2006047	1C	FAA		200602	TA			
US77561	3	G03    RNAV(GPS) RW03	KTCC		2004330		FAA		200412	TA			J
US77561	3	S21    VOR RW21	KTCC		2004330	6	FAA		200412	TA			
US77561	3	S26    VOR RW26	KTCC		2004330	6	FAA		200412	TA			
US77679	1	AMOTT5	PANC		2003303		FAA		200313	TA			
US77679	1	DNALI1	PANC		2003303		FAA		200312	TA			
US77679	1	ELLAM2	PANC		2003303		FAA		200312	TA			
US77679	1	KELYE1	PANC		2005188		FAA		200507	TA			
US77679	1	MUDIE1	PANC		2005188		FAA		200507	TA			
US77679	1	TAGER3	PANC		2003303		FAA		200312	TA			
US77679	1	YESKA3	PANC		2006047		FAA		200602	TA			
US77679	3	G07L   RNAV (GPS) RW07L	PANC		2004106	B	FAA		200509	TA			J
US77679	3	G07R   RNAV (GPS) RW07R	PANC		2004274	1	FAA		200509	TA			J
US77679	3	G14    RNAV (GPS) RW14	PANC		2004106	B	FAA		200408	TA			J
US77679	3	I07L   ILS RW07L	PANC		2004106	A	FAA		200509	TA			
US77679	3	I07R   ILS RW07R	PANC		2004106	11C	FAA		200509	TA			
US77679	3	I14    ILS RW14	PANC		2004106	3	FAA		200409	TA			
US77679	3	M07L   MLS RW07L	PANC		2004106	B	FAA		200509	TA			
US77679	3	S07R   VOR RW07R	PANC		2004106	12D	FAA		200509	TA			
US77692	3	EVORA  VOR-A	KZ		2003163	18	FAA		200306	T			
US77692	3	OGPSA  GPS-A(OVERLAY)	KZ		2002332	18	FAA		200212	T			
US77766	3	G02    RNAV (GPS) RW02	KZ		2005132		FAA		200505	TA			J
US77766	3	G20    RNAV (GPS) RW20	KZ		2005132		FAA		200505	TA			J
US77766	3	G32    RNAV (GPS) RW32	KZ		2005132		FAA		200505	TA			J
US77820	2	LAMPS2	KGRK		2004274		USA		200410	ANA			
US77820	3	D15    VORDME RW15	KGRK		2005132	2A	USA		200505	ANA			
US77820	3	EVORA  VOR-A	KGRK		2005132	1B	USA		200505	ANA			
US77820	3	G15    GPS RW15	KGRK		2005132	A	USA		200505	ANA			
US77820	3	G33    GPS RW33	KGRK		2005132	1A	USA		200505	ANA			
US77820	3	I15    ILS RW15	KGRK		2005132	5A	USA		200505	ANA			
US77820	3	N15    NDB RW15	KGRK		2005132	5A	USA		200505	ANA			
US77820	3	S333   COPTER VOR 333	KGRK		2005132	1B	USA		200505	ANA			
US77873	3	D34    VORDME RW34	KZ		2005244	1	FAA		200509	A			
US77873	3	I34    ILS RW34	KZ		2005244	3	FAA		200509	A			
US77873	3	L34    LOC RW34	KZ		2005244	3	FAA		200509	A			
US77923	3	D18L   VOR/DME RW18L	KZ		2005132	12	FAA		200505	TA			
US77923	3	I18L   ILS RW18L	KZ		2005132	9A	FAA		200505	TA			
US77977	1	BDR1	KZ		2006047		FAA		200602	TANA			
US77977	1	DENNA2	KZ		2006047		FAA		200602	TANA			
US77977	3	I36    ILS RW36	KZ		2005244	13	FAA		200509	TANA			
US77977	3	L36    LOC RW36	KZ		2005244	13	FAA		200509	TANA			
US78025	3	L31    LOC RW31	KCUB		2003023	1	FAA		200301	TANA			
US78035	3	EVORA  VOR-A	KZ		2003135	10	FAA		200305	ANA			
US78035	3	G27    RNAV (GPS) RW27	KZ		2003359		FAA		200401	ANA			J
US78035	3	N27    NDB RW27	KZ		2004162	12A	FAA		200406	ANA			
US78035	3	OGPSA  GPS-A(OVERLAY)	KZ		2003135	10	FAA		200305	ANA			
US78074	3	EVORA  VOR-A	KLAF		2005020	25A	FAA		200501	TA			
US78074	3	G10    RNAV (GPS) RW10	KLAF		2004162		FAA		200406	TA			J
US78074	3	G28    RNAV (GPS) RW28	KLAF		2004162		FAA		200406	TA			J
US78074	3	I10    ILS RW10	KLAF		2004162	11	FAA		200406	TA			
US78074	3	OGPSA  GPS-A(OVERLAY)	KLAF		2005020	25A	FAA		200501	TA			
US78089	3	GGPSA  RNAV (GPS)-A	KZ		2005356		FAA		200513	TA			J
US78243	2	KIENO1 KIENO	KBLI		2002332		FAA		200212	TA			
US78243	3	G16    RNAV (GPS) RW16	KBLI		2005300		FAA		200511	TA			J
US78243	3	G34    RNAV (GPS) RW34	KBLI		2005300		FAA		200511	TA			J
US78243	3	I16    ILS RW16	KBLI		2005356	4B	FAA		200513	TA			
US78243	3	N16    NDB RW16	KBLI		2005356	1B	FAA		200513	TA			
US78252	3	D22    VORDME RW22	KNQA		2005356	2	FAA		200513	A			
US78252	3	I22    ILS RW22	KNQA		2005356	3	FAA		200513	A			
US78252	3	L22    LOC RW22	KNQA		2005356	3	FAA		200513	A			
US78252	3	T22    TACAN RW22	KNQA		2005356	2	FAA		200513	A			
US78306	3	G05    GPS RW05	KEKN		2003023	A	FAA		200601	TA			
US78306	3	G23    GPS RW23	KEKN		2003023	B	FAA		200301	TA			
US78306	3	XLDAC  LDA-C	KEKN		2004050	7	FAA		200402	TA			
US78320	3	L34    LOC RW34	KZ		2004106	4B	FAA		200404	TA			
US78320	3	N34    NDB RW34	KZ		2004106	3A	FAA		200404	TA			
US78320	3	O34    GPS RW34 (OVERLAY)	KZ		2004106	3A	FAA		200504	TA			
US78448	3	N14    NDB RW14	KZ		2003303	7A	FAA		200311	ANA			
US78448	3	O14    GPS RW14(OVERLAY)	KZ		2003303	7A	FAA		200311	ANA			
US78521	1	SWEDE1	KHFD		2006047		FAA		200602	TA			
US78521	2	CSTL2  COASTAL2 (HI)	KHFD		2006047		FAA		200602	TA			
US78521	3	EVORA  VOR-A	KHFD		2004274	9B	FAA		200410	TA			
US78521	3	OGPSA  GPS-A(OVERLAY)	KHFD		2004274	9B	FAA		200410	TA			
US78521	3	X02    LDA RW02	KHFD		2004274	1D	FAA		200410	TA			
US78532	3	EVORA  VORDME-A	KZ		2004330	B	FAA		200412	TANA			
US78532	3	G33    GPS RW33	KZ		2004330	B	FAA		200412	TANA			
US78577	1	TEDY2	KZ		2006047		FAA		200602	TANA			
US78577	3	EVORA  VOR-A	KZ		2003191	6A	FAA		200307	TANA			
US78577	3	EVORB  VOR-B	KZ		2003191	6A	FAA		200307	TANA			
US78577	3	L05    LOC RW05	KZ		2004050	5D	FAA		200402	TANA			
US78577	3	OGPSA  GPS-A(OVERLAY)	KZ		2003191	6A	FAA		200307	TANA			
US78577	3	OGPSB  GPS-B(OVERLAY)	KZ		2003191	6A	FAA		200307	TANA			
US78706	3	EVORA  VOR-A	KMOB		2005300	2	FAA		200511	A			
US78706	3	G14    RNAV (GPS) RW14	KMOB		2005188		FAA		200507	A			J
US78706	3	G18    RNAV (GPS) RW18	KMOB		2005300		FAA		200511	A			J
US78706	3	G32    RNAV (GPS) RW32	KMOB		2005188		FAA		200507	A			J
US78706	3	I14    ILS RW14	KMOB		2005188	29	FAA		200507	A			
US78706	3	I32    ILS RW32	KMOB		2005188	6	FAA		200507	A			
US78706	3	L14    LOC RW14	KMOB		2005188	29	FAA		200507	A			
US78706	3	L32    LOC RW32	KMOB		2005188	6	FAA		200507	A			
US78706	3	N14    NDB RW14	KMOB		2005188	2C	FAA		200507	A			
US78706	3	TTACA  TACANA	KMOB		2005300	2	FAA		200511	A			
US78721	1	PYE1   POINT REYES 1	KNUQ		2005244		FAA		200509	TANA			
US78721	2	HOOKS1	KNUQ		2005356		FAA		200601	TANA			
US78721	2	OSI1   WOODSIDE1	KNUQ		2005356		FAA		200601	TANA			
US78721	2	SOLN1  SOUTHLAND1	KNUQ		2005356		FAA		200601	TANA			
US78721	3	I32R   ILS RW32R	KNUQ		2006075		FAA		200603	TANA			
US78721	3	L14L   LOC/DME RW14L	KNUQ		2005356		FAA		200513	TANA			
US78721	3	L32R   LOC/DME RW32R	KNUQ		2006075		FAA		200603	TANA			
US78721	3	T32L   TACAN RW32L	KNUQ		2005356		FAA		200513	TANA			
US78721	3	T32R   TACAN RW32R	KNUQ		2005356		FAA		200513	TANA			
US78783	2	POAKE1	KSAF		2004050		FAA		200402	TA			
US78783	2	TAFOY1	KSAF		2004050		FAA		200402	TA			
US78783	2	ZIASE2	KSAF		2004050		FAA		200402	TA			
US78783	3	EVORA  VORDME-A	KSAF		2005356	1B	FAA		200513	TA			
US78783	3	G02    RNAV (GPS) RW02	KSAF		2005300		FAA		200511	TA			J
US78783	3	G15    RNAV (GPS) RW15	KSAF		2005300		FAA		200511	TA			J
US78783	3	G20    RNAV (GPS) RW20	KSAF		2005300	A	FAA		200511	TA			J
US78783	3	G28    RNAV (GPS) RW28	KSAF		2005300	A	FAA		200511	TA			J
US78783	3	G33    RNAV (GPS) RW33	KSAF		2005300		FAA		200511	TA			J
US78783	3	I02    ILS RW02	KSAF		2005300	6	FAA		200511	TA			
US78783	3	L02    LOC RW02	KSAF		2005300	6	FAA		200511	TA			
US78783	3	S33    VOR RW33	KSAF		2005356	9B	FAA		200513	TA			
US78836	3	EVORA  VOR-A	KZ		2005356	7	FAA		200601	TA			
US78836	3	G22    RNAV (GPS) RW22	KZ		2005356		FAA		200513	TA			J
US78836	3	GGPSB  GPS-B	KZ		2005356		FAA		200513	TA			
US78836	3	OGPSA  GPS-A(OVERLAY)	KZ		2005356	7	FAA		200513	TA			
US78898	3	I04    ILS RW04	KABY		2005300	10A	FAA		200511	A			
US78898	3	L22    LOC BC RW22	KABY		2005300	7A	FAA		200511	A			
US78898	3	N04    NDB RW04	KABY		2005300	11A	FAA		200511	A			
US78898	3	O04    GPS RW04(OVERLAY)	KABY		2005300	11A	FAA		200511	A			
US78898	3	O16    GPS RW16(OVERLAY)	KABY		2005300	25	FAA		200511	A			
US78898	3	S16    VOR RW16	KABY		2005300	25	FAA		200511	A			
US78898	3	T16    TACAN RW16	KABY		2005300	25	FAA		200511	A			
US79006	3	FNDBB  NDB-B	KZ		2004162	1B	FAA		200406	TANA			
US79006	3	OGPSB  GPS-B(OVERLAY)	KZ		2004162	1B	FAA		200406	TANA			
US79061	3	B13    LOC/DME BC RW13	KCMX		2005076	15A	FAA		200503	TA			
US79061	3	G07    RNAV (GPS) RW07	KCMX		2005076		FAA		200503	TA			J
US79061	3	G25    RNAV (GPS) RW25	KCMX		2005076		FAA		200503	TA			J
US79061	3	I31-1  ILS RW31	KCMX		2005076	13A	FAA		200503	TA			
US79061	3	N31    NDB RW31	KCMX		2005076	11C	FAA		200503	TA			
US79061	3	O25    GPS RW25(OVERLAY)	KCMX		2005076	17A	FAA		200503	TA			
US79061	3	O31    GPS RW31(OVERLAY)	KCMX		2005076	11C	FAA		200503	TA			
US79061	3	S25    VOR RW25	KCMX		2005076	17A	FAA		200503	TA			
US79061	3	S31    VOR RW31	KCMX		2005076	14A	FAA		200503	TA			
US79093	3	EVORA  VOR-A	KZ		2005356	8B	FAA		200513	TA			
US79093	3	I30    ILS RW30	KZ		2005356		FAA		200513	TA			
US79093	3	N30    NDB RW30	KZ		2005356	5C	FAA		200513	TA			
US79093	3	O30    GPS RW30(OVERLAY)	KZ		2005356	5C	FAA		200513	TA			
US79093	3	OGPSA  GPS-A(OVERLAY)	KZ		2005356	8B	FAA		200513	TA			
US79096	3	D17    VORDME RW17	KZ		2005356	2	FAA		200513	ANA			
US79096	3	S35    VOR RW35	KZ		2005356	3	FAA		200513	ANA			
US79303	2	KAUAI1 SOUTH KAUAI1	PHBK	07300	2005020		USN		200501	T			
US79303	3	T16-H  HI TACAN RW16	PHBK	07300	2006047		USN		200602	T			
US79303	3	T34    TACAN RW34	PHBK		2006047		USN		200602	T			
US79303	3	T34-H  HI TACAN RW34	PHBK	07300	2006047		USN		200602	T			
US79311	1	GHM4   GRAHAM4	KMQY		2004050		FAA		200402	TA			
US79311	1	GUITR3	KMQY		2004050		FAA		200402	TA			
US79311	1	HEHAW4	KMQY		2004050		FAA		200402	TA			
US79311	1	VOLLS6	KMQY		2006047		FAA		200602	TA			
US79311	3	D14    VOR/DME RW14	KMQY		2005076	6	FAA		200503	TA			
US79311	3	D32    VOR/DME RW32	KMQY		2005076	12A	FAA		200503	TA			
US79311	3	I32    ILS RW32	KMQY		2005076	5B	FAA		200503	TA			
US79311	3	N32    NDB RW32	KMQY		2005076	8B	FAA		200503	TA			
US79311	3	O14    GPS RW14(OVERLAY)	KMQY		2005076	6	FAA		200503	TA			
US79311	3	O32    GPS RW32(OVERLAY)	KMQY		2005076	12A	FAA		200503	TA			
US79343	1	LVZ3   WILKES BARRE 3	KZ		2006047		FAA		200602	TANA			
US79343	3	EVORA  VOR-A	KZ		2002332	6A	FAA		200213	TANA			
US79343	3	OGPSA  GPS-A(OVERLAY)	KZ		2002332	6A	FAA		200212	TANA			
US79416	1	MANNE4	KDAA		2006047		FAA		200602	TANA			
US79416	3	D14    VORDME RW14	KDAA		2005048	2A	USA		200502	TANA			
US79416	3	G14    GPS RW14	KDAA		2005048	A	USA		200502	TANA			
US79416	3	G32    GPS RW32	KDAA		2005048	A	USA		200502	TANA			
US79416	3	I32    ILS RW32	KDAA		2005048	10B	USA		200502	TANA			
US79416	3	N32    NDB RW32	KDAA		2005048	10A	USA		200502	TANA			
US79455	3	FNDBA  NDBA	KZ		2006047	1A	FAA		200602	TANA			
US79455	3	G05    RNAV (GPS) RW05	KZ		2005244	A	FAA		200509	TANA			J
US79457	3	L36    LOC RW36	KDRI		2005020	2	FAA		200501	T			
US79457	3	N36    NDB RW36	KDRI		2005020	4	FAA		200501	T			
US79475	1	CUTTA2	KZ		2004050		FAA		200402	TA			
US79475	1	GRACE2	KZ		2006047		FAA		200602	TA			
US79475	3	I08    ILS RW08	KZ		2005188	6A	FAA		200507	TA			
US79475	3	L08    LOC RW08	KZ		2005188	6A	FAA		200507	TA			
US79615	3	G32    GPS RW32	KZ		2003247		FAA		200309	ANA			
US79641	3	G23    RNAV (GPS) RW23	KZ	12100	2005328		USN		200512	T			
US79641	3	T23    TACAN RW23	KZ	12100	2005300		USN		200511	T			
US79641	3	T23-H  HI TACAN RW23	KZ	12100	2005356		USN		200513	T			
US79723	3	I32    ILS/DME RW32	KSHR		2004050	B	FAA		200601	A			
US79723	3	O14    GPS RW14(OVERLAY)	KSHR		2004050	A	FAA		200503	A			
US79723	3	S14    VOR RW14	KSHR		2004050	A	FAA		200402	A			
US79788	3	B02    LOC BC RW02	KIDA		2005356	6A	FAA		200513	T			
US79788	3	I20    ILS RW20	KIDA		2005328	11C	FAA		200512	T			
US79788	3	N20    NDB RW20	KIDA		2005328	10B	FAA		200512	T			
US79788	3	O02    GPS RW02(OVERLAY)	KIDA		2005356	6A	FAA		200513	T			
US79788	3	O20    GPS RW20(OVERLAY)	KIDA		2005356	9A	FAA		200513	T			
US79788	3	S02    VOR RW02	KIDA		2005356	6A	FAA		200513	T			
US79788	3	S20    VOR RW20	KIDA		2005356	9A	FAA		200513	T			
US80024	1	AGUDE1	KZ		2005244		FAA		200509				
US80024	3	EVORA  VOR-A	KZ		2003191	5A	FAA		200307				
US80024	3	OGPSA  GPS-A(OVERLAY)	KZ		2003191	5A	FAA		200307				
US80028	3	N15    NDB RW15	KZ		2005076	3	FAA		200503	T			
US80056	1	NOBBI3	KZ		2006047		FAA		200602	TA			
US80056	1	RICED2	KZ		2006047		FAA		200602	TA			
US80056	1	VALRE2	KZ		2006047		FAA		200602	TA			
US80056	3	D26    VOR/DME RNAV RW26	KZ		2006047	6	FAA		200602	TA			
US80056	3	EVORA  VOR-A	KZ		2005132	9A	FAA		200505	TA			
US80056	3	L08    LOC RW08	KZ		2006047	5	FAA		200602	TA			
US80056	3	O26    GPS RW26 (OVERLAY)	KZ		2006047	6	FAA		200602	TA			
US80056	3	OGPSA  GPS-A(OVERLAY)	KZ		2005132	9A	FAA		200505	TA			
US80068	3	I16    ILS RW16	KZ		2006047	1	FAA		200602	TA			
US80068	3	S16    VOR RW16	KZ		2006047	B	FAA		200602	TA			
US80082	3	N09    COPTER NDB 109	PHSF		2005300		USA		200511	T			
US80199	3	EVORA  VOR-A	KOLS		2005356	3A	FAA		200513	TANA			
US80199	3	EVORB  VORDME-B	KOLS		2005356	2A	FAA		200513	TANA			
US80199	3	FNDBC  NDBC	KOLS		2005356	2A	FAA		200513	TANA			
US80199	3	OGPSA  GPS-A(OVERLAY)	KOLS		2005356	3A	FAA		200513	TANA			
US80199	3	OGPSB  GPS-B(OVERLAY)	KOLS		2005356	2A	FAA		200513	TANA			
US80199	3	OGPSC  GPS-C(OVERLAY)	KOLS		2005356	2A	FAA		200513	TANA			
US80383	1	LANDR5	KZ		2005244		FAA		200509				
US80425	1	BLOND3	KMCF		2004050		FAA		200402				
US80425	1	BRDGE5	KMCF		2005020		FAA		200501				
US80425	1	DARBS1	KMCF		2005244		FAA		200509				
US80425	1	LZARD3	KMCF		2004218		FAA		200408				
US80425	3	I04    ILS RW04	KMCF	03000	2006019		USAF		200601				
US80425	3	I04-H  HI ILS RW04	KMCF	03000	2006019		USAF		200601				
US80425	3	I22    ILS RW22	KMCF	03000	2006019		USAF		200601				
US80425	3	I22-H  HI ILS RW22	KMCF	03000	2006019		USAF		200601				
US80425	3	L04    LOC RW04	KMCF	03000	2006019		USAF		200601				
US80425	3	L04-H  HI LOCDME RW04	KMCF	03000	2006019		USAF		200601				
US80425	3	L22    LOC RW22	KMCF	03000	2006019		USAF		200601				
US80425	3	L22-H  HI LOC/DME RW22	KMCF	03000	2006019		USAF		200601				
US80425	3	T04    TACAN RW04	KMCF	03000	2005356		USAF		200513				
US80425	3	T04-H  HI TACAN RW04	KMCF	03000	2005356		USAF		200513				
US80425	3	T22    TACAN RW22	KMCF	03000	2005356		USAF		200513				
US80465	3	S02    VOR RW02	KZ		2004106	1A	FAA		200404				
US80466	2	CARDS7	KBLV		2005300		FAA		200601	A			
US80466	2	LINDY2	KBLV		2004050		FAA		200402	A			
US80466	2	OZARK3	KBLV		2004218		FAA		200408	A			
US80466	3	G14L   GPS RW14L	KBLV		2002276	A	FAA		200210	A			
US80466	3	G14R   RNAV (GPS) RW14R	KBLV		2005076	A	FAA		200504	A			J
US80466	3	G32L   RNAV (GPS) RW32L	KBLV		2002108	A	FAA		200204	A			J
US80466	3	G32R   GPS RW32R	KBLV		2002108	A	FAA		200207	A			
US80466	3	I14L   ILSDME RW14L	KBLV		2005076	A	FAA		200503	A			
US80466	3	I14R   ILS RW14R	KBLV		2004302	A	FAA		200411	A			
US80466	3	I32L   ILS RW32L	KBLV		2002108	A	FAA		200204	A			
US80466	3	I32R   ILS RW32R	KBLV		2002108	A	FAA		200204	A			
US80466	3	N32L   NDB RW32L	KBLV		2004302		FAA		200411	A			
US80466	3	T14R   TACAN RW14R	KBLV	03500	2004162		USAF		200406	A			
US80466	3	T32L   TACAN RW32L	KBLV	03500	2004162		USAF		200406	A			
US80486	3	O09    GPS RW09(OVERLAY)	KZ		2005076	13	FAA		200503	ANA			
US80486	3	S09    VOR RW09	KZ		2005076	13	FAA		200503	ANA			
US80486	3	S27    VOR RW27	KZ		2004106	12A	FAA		200404	ANA			
US80563	3	D16    VORDME RW16	PA		2002276		FAA		200412	TA			
US80563	3	D16-H  HI VORDME RW16	PA	13700	2005020		USAF		200501	TA			
US80563	3	EVORC  VORDME-C	PA		2002276		FAA		200211	TA			
US80563	3	G16    GPS RW16	PA		2004330		FAA		200502	TA			
US80563	3	L16    LOCDME RW16	PA		1998281	2	FAA		200211	TA			
US80563	3	T16    TACAN RW16	PA		2002276		FAA		200412	TA			
US80563	3	T16-H  HI TACAN RW16	PA	13700	2005020		USAF		200501	TA			
US80577	3	EVORA  VORDME-A	KZ		2004162	2B	FAA		200406				
US80577	3	OGPSA  GPS-A(OVERLAY)	KZ		2004162	2B	FAA		200406				
US80640	3	EVORA  VOR-A	KZ		2005132	9	FAA		200505	TA			
US80640	3	G09    RNAV (GPS) RW09	KZ		2005356	A	FAA		200513	TA			J
US80640	3	G27    RNAV (GPS) RW27	KZ		2005132	A	FAA		200505	TA			J
US80712	3	O18    GPS RW18(OVERLAY)	KZ		2005132	1	FAA		200505	ANA			
US80712	3	O36    GPS RW36(OVERLAY)	KZ		2005132	1	FAA		200505	ANA			
US80712	3	S18    VOR RW18	KZ		2005132	1	FAA		200505	ANA			
US80712	3	S36    VOR RW36	KZ		2005132	1	FAA		200505	ANA			
US80747	1	AGUDE1	KSTP		2005244		FAA		200509	TA			
US80747	1	ENCEE1	KSTP		2005244		FAA		200509	TA			
US80747	1	GEP5   GOPHER 5	KSTP		2005132		FAA		200505	TA			
US80747	1	TWOLF1	KSTP		2005132		FAA		200505	TA			
US80747	2	COULT1	KSTP		2005300		FAA		200511	TA			
US80747	2	DWN1   DARWIN 1	KSTP		2005300		FAA		200511	TA			
US80747	2	KBREW1	KSTP		2005300		FAA		200511	TA			
US80747	2	ORSKY2	KSTP		2005300		FAA		200511	TA			
US80747	2	RST2   ROCHESTER 2	KSTP		2005300		FAA		200511	TA			
US80747	2	SCHEP1	KSTP		2005300		FAA		200511	TA			
US80747	2	UKN1   WAUKON 1	KSTP		2005300		FAA		200511	TA			
US80747	2	ZMBRO1	KSTP		2005300		FAA		200511	TA			
US80747	3	I14    ILS RW14	KSTP		2005132	A	FAA		200505	TA			
US80747	3	I32    ILS RW32	KSTP		2005132	4	FAA		200505	TA			
US80747	3	N31    NDB RW31	KSTP		2006047	8	FAA		200602	TA			
US80747	3	O31    GPS RW31(OVERLAY)	KSTP		2005132	7C	FAA		200505	TA			
US80816	1	BLUFI1	KZ		2005300		FAA		200511	TA			
US80816	1	CYY3	KZ		2004050		FAA		200402	TA			
US80816	1	DEKAL1	KZ		2004050		FAA		200402	TA			
US80816	1	DVALL1	KZ		2004050		FAA		200402	TA			
US80816	1	FISEL1	KZ		2005300		FAA		200511	TA			
US80816	1	FORTL4	KZ		2004050		FAA		200402	TA			
US80816	1	GISSH1	KZ		2005300		FAA		200511	TA			
US80816	3	I09L   ILS RW09L	KZ		2003135	4	FAA		200305	TA			
US80816	3	I27R   ILSDME RW27R	KZ		2003135	B	FAA		200305	TA			
US80919	3	N11    NDB RW11	KZ		2004274	6B	FAA		200410	TANA			
US80919	3	O11    GPS RW11(OVERLAY)	KZ		2004274	6B	FAA		200410	TANA			
US80943	3	EVORA  VOR-A	KDRT		2006047		FAA		200602	TA			
US80943	3	EVORB  VORDME-B	KDRT		2006047		FAA		200602	TA			
US80943	3	G13    RNAV (GPS) RW13	KDRT		2006047	1	FAA		200602	TA			J
US80943	3	L13    LOC RW13	KDRT		2006047	1	FAA		200602	TA			
US80943	3	N13    NDB RW13	KDRT		2006047		FAA		200602	TA			
US81092	3	EVORA  VORDME-A	KMCB		2003135	7	FAA		200305				
US81092	3	I15    ILS RW15	KMCB		2002164		FAA		200206				
US81092	3	N15    NDB RW15	KMCB		2003359	4A	FAA		200313				
US81092	3	O15    GPS RW15(OVERLAY)	KMCB		2003359	4A	FAA		200313				
US81092	3	OGPSA  GPS-A(OVERLAY)	KMCB		2003135	7	FAA		200305				
US81154	3	EVORA  VOR-A	KZ		2003023	10	FAA		200301	TANA			
US81191	3	EVORA  VORDME-A	KZ		2004106	4A	FAA		200404	ANA			
US81191	3	G14    RNAV (GPS) RW14	KZ		2004106	A	FAA		200413	ANA			J
US81249	1	JOSFF1	KRSW		2004330		FAA		200412	A			
US81249	1	SRQ5   SARASOTA 5	KRSW		2006047		FAA		200602	A			
US81249	3	G06    RNAV (GPS) RW06	KRSW		2005244	1	FAA		200509	A			J
US81249	3	G24    RNAV (GPS) RW24	KRSW		2005244	1	FAA		200509	A			J
US81249	3	I06    ILS RW06	KRSW		2005244	5	FAA		200509	A			
US81421	3	G18    RNAV (GPS) RW18	KZ		2005188		FAA		200507	TANA			J
US81498	3	B29    LOC/DME BC RW29	PAKN		2004330	2	FAA		200412	A			
US81498	3	D11-H  HI VORDME  RW11	PAKN	09700	2005076	2	USAF		200503	A			
US81498	3	D29    VORDME RW29	PAKN		2004330	9	FAA		200412	A			
US81498	3	D29-H  HI VORDME RW29	PAKN	09700	2005076	2	USAF		200503	A			
US81498	3	G11    RNAV (GPS) RW11	PAKN		2004330	A	FAA		200513	A			J
US81498	3	G29-Y  RNAV (GPS) Y RW29	PAKN		2004330		FAA		200412	A			J
US81498	3	G29-Z  RNAV (GPS) Z RW29	PAKN		2004330	A	FAA		200513	A			J
US81498	3	I11    ILS RW11	PAKN		2004330	15	FAA		200412	A			
US81498	3	I11-H  HI ILS RW11	PAKN	09700	2005076	2	USAF		200503	A			
US81498	3	L11    LOC RW11	PAKN		2004330	15	FAA		200412	A			
US81498	3	S11    VOR RW11	PAKN		2004330	12	FAA		200412	A			
US81498	3	T11    TACAN RW11	PAKN		2004330	12	FAA		200412	A			
US81498	3	T11-H  HI TACAN RW11	PAKN	09700	2005076	2	USAF		200503	A			
US81498	3	T29    TACAN RW29	PAKN		2004330	9	FAA		200412	A			
US81498	3	T29-H  HI TACAN RW29	PAKN	09700	2005076	2	USAF		200503	A			
US81548	3	I18    ILS RW18	KHDC		2004218	2C	FAA		200408	TANA			
US81554	3	FNDBA  NDBA	KMUI		2003023	2A	USA		200301	TANA			
US81554	3	G25    COPTER GPS RW25	KMUI		2003023		USA		200301	TANA			
US81554	3	N2-289 COPTER NDB 2-289	KMUI		2004218	1A	USA		200408	TANA			
US81622	3	D22    VORDME RW22	KRWI		2004022	2	FAA		200601	ANA			
US81622	3	I04    ILS RW04	KRWI		2006075	16	FAA		200603	ANA			
US81622	3	L04    LOC RW04	KRWI		2006075	16	FAA		200603	ANA			
US81694	3	N22    NDB RW22	KZ		2005356	5A	FAA		200513				
US81694	3	O22    GPS RW22(OVERLAY)	KZ		2005356	5A	FAA		200513				
US81928	3	I32    ILS RW32	KMIE		2005356	9A	FAA		200513	TA			
US81928	3	N32    NDB RW32	KMIE		2005356	12A	FAA		200513	TA			
US81928	3	O14    GPS RW14(OVERLAY)	KMIE		2005356	16	FAA		200513	TA			
US81928	3	O32    GPS RW32(OVERLAY)	KMIE		2005356	14A	FAA		200513	TA			
US81928	3	S14    VOR RW14	KMIE		2005356	16A	FAA		200513	TA			
US81928	3	S32    VOR RW32	KMIE		2005356	14A	FAA		200513	TA			
US82079	1	CAMRN4	KJFK		2006047		FAA		200602	TA			
US82079	1	ENE4   KENNEBUNK 4	KJFK		2006047		FAA		200602	TA			
US82079	1	IGN7   KINGSTON 7	KJFK		2006047		FAA		200602	TA			
US82079	1	LENDY5	KJFK		2006047		FAA		200602	TA			
US82079	1	PLYMM4 PLYMOUTH4	KJFK		2006047		FAA		200602	TA			
US82079	1	PWL2   PAWLING2	KJFK		2006047		FAA		200602	TA			
US82079	2	SKORR1	KJFK		2006047		FAA		200602	TA			
US82079	3	D22L   VORDME RW22L	KJFK		2006047	4D	FAA		200602	TA			
US82079	3	G028   COPTER RNAV (GPS) 028	KJFK		2005244		FAA		200509	TA			
US82079	3	G04L   RNAV (GPS) RW04L	KJFK		2006047	1	FAA		200602	TA			J
US82079	3	G04R   RNAV (GPS) RW04R	KJFK		2006047	1	FAA		200602	TA			J
US82079	3	G22L   RNAV (GPS) RW22L	KJFK		2006047	1	FAA		200602	TA			J
