ARPT_IDENT	RMK_SEQ	REMARK	CYCLE_DATE
US84898	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    IFR ALTERNATE MINIMUMS:  RNAV (GPS) Rwy 16, 09, 27, 34; NA.	200501
US84909	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 1, 300-1*  Rwy 14, 300-1**  *Or standard with minimum climb of 280/NM to 300.**Or standard with minimum climb of 220/NM to 300.  Rwy 1 and 32 climb rwy hdg	200601
US84909	2	to 800 before proceeding on course.    TAKEOFF OBSTACLES:  Rwy 19: 102' sign atDER, 510' right of centerline.    IFR ALTERNATE MINIMUMS:  ILS Rwy 14    NA when control tower closed	200601
US84961	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 08, 23, 300-1  Rwy 26, 400-1  Rwys 05, 08, 23, 26 climb on rwy hdg to 1700 before proceeding on course.	200403
US85136	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:  Diverse departure not authorized.  Rwy 03L/R, Rwy 21 L/R, 10, 200-3* SR-SS   MILITARY: Use publishedDP, if un able to comply with DP climb gradient file appropriate DP for intende	200509
US85136	2	d destination and notify clearance delivery and request RADAR Vectors (Climb Gradient of 300' per NM required for RADAR Vectors). If unable to comply with RADARVector climb gradient, A/C must depart VFR.   CIVIL: Use published DP, if un ab	200509
US85136	3	le to comply with DP climb gradient file appropriate DP for intended destinationand notify clearance delivery and request RADAR Vectors (Climb Gradient of 330'per NM required for RADAR Vectors). If unable to comply with RADAR Vector climb	200509
US85136	4	gradient, A/C may use published weather minimums or departure VFR.    TAKE-OFF OBSTACLES:  Rwy 3L: 1914' MSL (15' AGL) road/vehicle 1639' past DER, 186' left of centerline. 1914' MSL (15' AGL) road/vehicle 1599' past DER, 271' left of cent	200509
US85136	5	erline. 1914' MSL (15' AGL) road/vehicle 1321' past DER, 807' left of centerline. 1950' MSL (81' AGL) possible aircraft on taxiway, 100' left or right of runwayedge at dept end.    Rwy 3R: 1950' MSL (81' AGL) possible aircraft on taxiway,	200509
US85136	6	1344' past DER, 816' left or right of centerline. 1950' MSL (81' AGL) possible aircraft on taxiway, 1344' past DER, 100' left or right of centerline.    Rwy 21L: 1879' MSL (60' AGL) trees 933 past DER, 719' left of centerline. 1879' MSL (60	200509
US85136	7	' AGL) trees 949 past DER, 621' left of centerline. 2017' MSL (198' AGL) antennas 940 past DER, 2696' left of centerline. 1900' MSL (81' AGL) possible aircraft on taxiway, 100' left or right of runway edge at dept end.     Rwy 21R: 1920' MS	200509
US85136	8	L (81' AGL) possible aircraft on taxiway, 100' left or right of runway edge at dept end.	200509
US85497	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:  RWY 08, 300-1*  RWY 13, 900-2    * Standard with minimum climb of 325/NM to 600. RWYs 08, 13, 31 climbing left turn, RWY 26, climb straight ahead direct to ELWHA LOM. Continue clim	200601
US85497	2	b in holding pattern (W, LT, 083  inbound) to MEA for direction of flight.    IFR ALTERNATE MINIMUMS  ILS-1 Rwy 08  NA when control zone not in effect, except for operators with approved weather reporting service.	200601
US85530	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS: RWY 32 standard with a minimum climb of 280/NM to 6000. Diverse departure not authorized.    TAKEOFF OBSTACLES:  Rwy 14, aircraft at departure end of rwy, 265'	200405
US85530	2	left of centerline, 30' AGL/1514' MSL.  Rwy 32, aircraft 30' beyond departure end of rwy, 272' right of centerline, 30' AGL/1564' MSL.	200405
US85571	1	ALTERNATE MINIMUMS NA:  ILS RWY 3	200211
US85976	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:  Rwy 10L, 28L, 300-1*Rwy 10R, 300-1**  *Standard with minimum climb of 300/NM to 300.  **Standard with minimum climb of 350/NM to 300.  All rwys climb to 1000 on rwy heading befor	200509
US85976	2	e proceeding on course.    IFR ALTERNATE MINIMUMS  ILS Rwy 28(1)  VOR Rwy 28(2) (1) NA when control tower closed.  (2) Category A, B, 900-2; Category C, 900-2 1/2; Category D, 900-2 3/4.	200509
US86020	1	IFR ALTERNATE MINIMUMS;    RNAV (GPS) RW16L, RNAV (GPS) RW16R, RNAV (GPS) RW34L,RNAV (GPS) RW34R; NA.	200509
US86033	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:    Rwy 3 CAT A/B, 1400-2*  Rwy 3 CAT C, 2100-2**  Rwy 21 CAT C, 900-2***  *Or standard with minimum climb of 410/NM to 3100.  **Or standard with minimum climb of 410/NM to 3700.  **	200601
US86033	2	*Or standard with minimum climb of 230/NM to 2600.  Rwy 3, turn left heading 260; Rwy 21, turn right hdg 300 ; all aircraft climb NW bound via V105-257 climb on course. All others continue climb to 4000, then climbing left turn direct PRX	200601
US86033	3	VORTAC, continue climb on course.    IFR ALTERNATE MINIMUMS  VOR or GPS-A(1)  VOR or GPS-C(2)  NA when Scottsdale altimeter not available.  (1) Cat A,B,C, 1100-3.  (2) Cat A,B, 900-2 1/2;Cat C, 900-2 3/4.	200601
US86094	1	ALTERNATE MINIMUMS NA:    SDF RWY 09	200507
US86220	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Amdt 5 03079  Rwy 05: Cross DER at or above 35' AGL/1310' MSL.  Climbing right turn via heading 065  to 2800 before proceeding on course.  Rwy 23: Climb via head	200403
US86220	2	ing 233  and VXV VORTAC R-060 inbound to 4000 before turning South.    TAKE-OFF OBSTACLES:  Rwy 5:  Buliding 1900' from DER, 437' left of centerline, 73' AGL/1348' MSL.  Trees 14,570' from DER, 3880' left of centerline, 100' AGL/1739' MSL.	200403
US86220	3	Trees 16,259' from DER, 2703' left of centerline, 100' AGL/1719' MSL.  Trees 16,927' from DER, 3861' left of centerline, 100' AGL/1859' MSL.    NOTE: Rwy 23, pole 1450' from DER, 450' right of centerline, 54' AGL/1367' MSL.    ALTERNATE MI	200403
US86220	4	NIMUMS NA:  NDB or GPS RWY 05  SDF RWY 05	200403
US86271	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 03, 14, 21, 32, 300-1  Rwy 03, 14 climb rwy heading to 1400 before turning. Rwy 21, left turn climb heading 180  to 1400 before turning.  Rwy 32, right turn	200403
US86271	2	climb heading 360  to 1400 before turning.	200403
US86288	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 14, 300-1.    IFR ALTERNATE MINIMUMS:  ILS Rwy 23    NA when control tower closed.    IFR ALTERNATE MINIMUMS NA:  NDB RWY 23	200601
US86298	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 30, 600-2*  * Or standard with minimum climb of 220/NM to 6900.  Rwy 12, 17R and 17L turn left. Rwys 30, 35R and 35L turn right. All aircraft climb direct BR	200601
US86298	2	K VORTAC. Aircraft departing on BRK R-325 CW R-153 climb on course. Aircraft departing BRK R-154 CW R-324 climb in BRK holding pattern (Hold NW, LT, 154  inbound) to cross BRK VORTAC at or above 14,000.    IFR ALTERNATE MINIMUMS:  ILS or LO	200601
US86298	3	C Rwy 17L(1)  ILS Rwy 35L(2)   NDB Rwy 35L(3) Category E, 1000-3.  (1)  ILS, 700-2  (2)  ILS, Category D, 700-2.  (3) Category E, 1000-3.    ALTERNATE MINIMUMS NA:  RNAV (GPS) Rwy 17L  RNAV (GPS) Rwy 17R  RNAV (GPS) Rwy 30	200601
US86341	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 01; 400-2 1/4 or standard with minimum climb of 335 FT/NM to 2000.  Rwy 03; 400-2 1/2 or standard with minimum climb of 235 FT/NM to 1900.  Rwy 19; 1300-3 or	200602
US86341	2	standard with minimum climb of 669 FT/NM to 2500.  Rwy 21; 200-1 3/4 or standard with minimum climb of 238 FT/NM to 1100.    DEPARTURE PROCEDURE:  Rwy 01; Climb via heading 008  to 2000 before proceeding on course.  Rwy 03; Climb via headi	200602
US86341	3	ng 033  to 1900 before proceeding on course.  Rwy 19; Climb via heading 188  to 2500 before proceeding on course.  Rwy 21; Climb via heading 213  to 1100 beforeproceeding on course.    TAKEOFF OBSTACLE NOTES:  Rwy 01; Multiple roads, trees	200602
US86341	4	, buildings and towers beginning at DER, 135' left of centerline, up to 100' AGL/1079' MSL. OL ON elevator 3663' from DER, 1231' right of centerline, 172' AGL/912' MSL. Tree 1.7 NM from DER, 1564 feet left of centerline, 100' AGL/1029' MSL.	200602
US86341	5	Rwy 03; Multiple roads, railroads, poles, buildings and obstruction lights beginning 40' from DER, 240' right of centerline, up to 94' AGL/853' MSL. OL ON elevator 829' from DER, 478' right of centerline, 125' AGL/865' MSL. Crane T 2.1 NM	200602
US86341	6	from DER, 3151' right of centerline, 296' AGL/1110' MSL.  Rwy 19; Multiple trees, towers, buidlings and obstruction lights beginning 282' from DER, 279' right of centerline, up to 291' AGL/1251' MSL. Tower 2.5 NM from DER, 3165' left of ce	200602
US86341	7	nterline, 1168' AGL/2049' MSL.  Rwy 21; Multiple bridge, levee, trees, cranes, towers and buildings beginning 205' from DER, 476' right of centerline, up to 118' AGL/858' MSL, OL ON elevator 5178' from DER, 803' left of centerline, 148' AGL	200602
US86341	8	/896' MSL, stack 1.3 NM from DER, 589' left of centerline, 198' AGL/948' MSL. IFR ALTERNATE MINIMUMS:  ILS Rwy 03 (4) (5)  ILS Rwy 19 (1)  VOR Rwy 19(5)  LOCRwy 03 (4) (5)  NDB Rwy 19 (2) (5)  VOR Rwy 21 (5) (6)    (1) 700-2  (2) CAT D;	200602
US86341	9	800-2 1/4  (3) CAT A, B; 1000-1 1/4. CAT C,D; 1000-3  (4) CAT A, B; 1000-2, CATC; 1000-2 3/4, CAT D; 1000-3  (5) NA when local weather not available  (6) CAT A, B 900-2, CAT C 900-2 1/2, CAT D 900-2 3/4.    IFR ALTERNATE MINIMUMS NA:  VOR	200602
US86341	10	Rwy 03	200602
US86435	1	TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:    TAKEOFF MINIMUMS:  Rwys 14, 32, 300-1.	200513
US86477	1	TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    DEPARTURE PROCEDURE:  Rwy 04: Climb via heading 038  to 2800 before turning left.    TAKEOFF OBSTACLES: Rwy 04: Tree 1454 ft from DER, 146 ft left of centerline, 78 ft AGL/1023 ft MSL	200507
US86477	2	.    ALTERNATE MINIMUMS NA:  RNAV (GPS) RWY 04  RNAV (GPS) RWY 22	200507
US86599	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 36;  climb on runway heading to 800 before making left turn.	200403
US86646	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwys 17L, 17R, 700-2 or std with a min climb of 230/NM to 1300.  Rwys 17L, 17R, climb runway heading to 1300 before turning.    IFR ALTERNATE MINIMUMS:  ILS Rwy	200603
US86646	2	17L (1)  ILS Rwy 17R (1)  ILS Rwy 35L (1)  ILS Rwy 35R (2)  VOR or TACAN Rwy 29 (3)    (1) Categories A, B, 900-2; Category C, 900-2 1/2; Category D, 900-2 3/4.(2) Categories A, B, 900-2; Category C, 900-2 3/4; Category D, 900-3.  (3) Cat	200603
US86646	3	egory C, 800-2 1/4; Category D, 800-2 1/2.    IFR ALTERNATE MINIMUMS NA:  GPS Rwy 17L  GPS Rwy 17R  GPS Rwy 29  GPS Rwy 35L  GPS Rwy 35R	200603
US86706	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:    TAKE-OFF MINIMUMS;Rwy 11, 16L/R, 34L/R; standard.  Rwy 29; Standard with minimum climb of 353 feet per NM to 800.    DEPARTURE PROCEDURE;  Rwy 11, 16L/R; Climbing right turn, t	200601
US86706	2	hence ...  Rwy 29, 34L/R; Climbing left turn, thence ...    For aircraft departing via V287 Westbound, climb via PAE VOR/DME R-236 to 3000. All others, climb direct PAE VOR/DME, climb in PAE VOR/DME holding pattern (NW, RT, 149  inbound) to	200601
US86706	3	MEA for route of flight before proceeding on course.    TAKE-OFF OBSTACLE NOTES:  Rwy 11; Multiple ANT ON BLDG, ROD ON OL, and trees beginning 326 feet from DER, 387 feet right of centerline, up to 85 feet AGL/664 feet MSL. Tree 1156 feet	200601
US86706	4	from DER, 600 feet left of centerline, 93 feet AGL/672 feet MSL.   Rwy 16L; Multiple trees and pole beginning 588 feet from DER, 220 feet left of centerline, upto 118 feet AGL/697 feet MSL. Multiple trees, pole and BLDG beginning 449 feet	200601
US86706	5	from DER, 162 feet right of centerline, up to 78 feet AGL/657 feet MSL.   Rwy 16R; Multiple trees beginning 1228 feet from DER, 168 feet left of centerline, up to 140 feet AGL/699 feet MSL. Multiple trees beginning 707 feet from DER, 158 fe	200601
US86706	6	et right of centerline, up to 118 feet AGL/687 feet MSL.  Rwy 29; Multiple treesbeginning 45 feet from DER, 66 feet left of centerline up to 111 feet AGL/630 feet MSL. Multiple trees beginning 343 feet from DER, 44 feet right of centerline	200601
US86706	7	, up to 110 feet AGL, 689 feet MSL.  Rwy 34R; Multiple trees and pole beginning 3340 feet from DER, 180 feet right of centerline, up to 95 feet AGL/674 feet MSL. Tree 5762 feet from DER, 221 feet left of centerline, 103 feet AGL/682 feet MS	200601
US86706	8	L.    IFR ALTERNATE MINIMUMS:  ILS or LOC Rwy 16R; NA when control tower closed.	200601
US86711	1	IFR TAKE-OFF MINIMUMS AND DEPARTURE PROCEDURES:  Rwy 12, depart on course between track 061  CW 228  from DER, or minimum climb of 260/NM to 8700 all other courses.   Rwy 30, depart on course between 260  CW 352  from DER, or minimum climb	200210
US86711	2	of 260/NM to 8700 all other courses.	200210
US86735	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 22, 300-1.  Rwy 18, 22, 36 climb rwy heading to 1400 before turning.    IFR ALTERNATE MINIMUMS;  RNAV (GPS) RW18, RNAV (GPS) RW36; NA	200413
US86928	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:    Rwy 8, 3500-3*  *Or standard with minimum climb of 450/NM to 10,000.  Rwys 20, 26, turn right, Rwys 2, 8 turn left, climb direct to CDC VOR/DME, continue climb R-348 to 9000. Nor	200601
US86928	2	thbound continue climb on course. All others reverse course and climb to cross CDC VOR/DME at or above MCA for direction of flight.    IFR ALTERNATE MINIMUMS  ILS or LOC Rwy 20  VOR Rwy 20  Category D, 900-2 3/4.	200601
US86981	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 17, 1000-1  Rwy 35, 500-1  Rwy 17, 35, climb rwy hdg to 2000 before turning. ALTERNATE MINIMUMS NA:  NDB or GPS-A	200403
US86998	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 20L, 20R, 1100-2*  Rwy 34, 900-2**  * Or standard with minimum climb of 300/NM to 2300.  **  Or standard with minimum climb of 280/NM to 2100.   Rwy 02L/R, 0	200601
US86998	2	9, 16, 27 climb rwy hdg to 2300 before proceeding on course.  Rwy 20L/R start left turn within 1NM of airport, climb on hdg 150  to 3100 before proceeding on course.  Departure procedures not required for aircraft with minimum climb of 310/	200601
US86998	3	NM to 3100.     TAKE-OFF OBSTACLES:   Rwy 02L/R:  100'  AGL trees 2100' from departure end of rwy.  Rwy 09:  100' AGL trees 2750' from departure end of rwy. Rwy27: 80' AGL trees 340' from departure in of rwy, 420' left of centerline.    IF	200601
US86998	4	R ALTERNATE MINIMUMS:  ILS Rwy 20    NA when control zone not in effect.	200601
US87044	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKE-OFF MINIMUMS; Rwy 14: 400-1 or standard with a minimum climb of 270 feet per NM to 1600.    TAKE-OFF OBSTACLE NOTES  Rwy 14; Stack 1.32 NM from DER, 1679 feet left of center	200509
US87044	2	line, 350 feet AGL/1382 feet MSL.	200509
US87137	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:  Rwy 07, 25: NA  Rwy 11, 2800-3*  Rwy 29**  *   Or standard with minimum climb of 420'/NM to 6300'. **  CAT A/B 3400-3 or standard with minimum climb of 490'/NM to 5400'.       CAT	200601
US87137	2	C/D 3400-3 or standard with minimum climb of 515'/NM to 7000'.  Rwy 11, climbing right turn to heading 220 .  Rwy 29, climbing left turn to heading 110 .  All aircraft intercept and climb to 7800' via the MSO R-155, then climbing left turn	200601
US87137	3	to MSO VOR/DME via the MSO R-155. Cross MSO VOR/DME at or above MEA or MCA for route of flight.    ALTERNATE MINIMUMS:  ILS Rwy 11 (1)1  VOR-C, 3500-3  VOR/DMEor GPS-A, 2000-3  VOR/DME or GPS-B, 2000-3  (1) ILS, 1600-6. LOC, NA.    ALTERN	200601
US87137	4	ATE MINIMUMS NA:  GPS-D  RNAV (GPS) Rwy 11	200601
US87656	1	IFR TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES:    TAKEOFF MINIMUMS: Rwy 07, standard with minimum climb of 425 ft/nm to 1400, or 1000-3 for climb in visual conditions.    DEPARTURE PROCEDURE:  Rwy 07, climbing right rurn. For c	200601
US87656	2	limb in visual conditions: Cross LOMPOC Airport eastbound at or above 1200 MSL. Rwy 25, turn right heading 130 .  All aircraft climb to 6000 via GVO R-278 to GVO VORTAC. Aircraft departing GVO R-120 CW R-020 climb on course, all others cli	200601
US87656	3	mb in GVO Holding Pattern (NW, RT, 127  inbound) to depart GVO VORTAC at or above MEA for route of flight.    TAKEOFF OBSTACLES:  Rwy 07, trees 3583' from DER, 2.3 NM right of centerline, 50 AGL/889 MSL. Trees 1.2 NM from DER, 2.2 NM right	200601
US87656	4	of centerline, 50 AGL/791 MSL. Trees 1.6 NM from DER, 1.9 NM right of centerline, 50 AGL/743 MSL.    IFR ALTERNATE MINIMUMS  VOR/DME-A,  Category A, B, 900-2.	200601
US87978	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 18, 36;  climb runway heading to 1000 before turning east.    TAKEOFF OBSTACLES:  Rwy 36;  86 ft AGL tree 2117' from departure end of rwy, 911' left of cente	200601
US87978	2	rline.    IFR ALTERNATE MINIMUMS:  ILS Rwy 18    NA when control zone not in effect.	200601
US88161	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKE-OFF MINIMUMS: Rwy 15, 300-1*  Rwy 33, 700-1**  *Standard with a minimum climb of 350/NM to 300.  **Standard with a minimum climb of 300/NM to 1000.  Rwy 01, climb on rwy hd	200601
US88161	2	g to 1000 before turning W bnd.    IFR ALTERNATE MINIMUMS:  ILS or LOC Rwy 06 (1)   ILS or LOC Rwy 33 (3)  ILS Rwy 24 (2)  VOR or TACAN Rwy 6 (4)  VOR or TACAN Rwy 15 (5)  VOR or TACAN Rwy 24 (6)  VOR or TACAN Rwy 33 (6)    (1) Categories A	200601
US88161	3	,B; 900-2. Category C; 900-2 1/2. Category D; 900-2 3/4  (2) Category D; 1100-3.(3) Category D; 900-2 3/4  (4) Categories A,B, 1000-2; Categories C,1000-2 3/4; Category D,1000-3; Category E 1300-3  (5) Categories A,B, 1200-2; Categories C	200601
US88161	4	,D,E, 1200-3  (6) Category D, 1000-3; Category E, 1300-3	200601
US88206	1	TAKE-OFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    IFR ALTERNATE MINIMUMS NA:  ILS RWY 35  RNAV (GPS) RWY 17  RNAV (GPS) RWY 35  RNAV (GPS) RWY 30	200507
US88326	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKEOFF MINIMUMS:  Rwy 14, 300-1  Rwy 14, 18, 36  climb on rwy heading to 2000 before turning west. Rwy 32 climb to 2000 on 360  hdg before turning West.    IFR ALTERNATE MINIMUMS:	200601
US88326	2	VOR or GPS Rwy 18    NA except for operators with approved weather reporting service.	200601
US88523	1	TAKEOFF MINIMUMS:  Rwy 1, 19 Standard    TAKEOFF OBSTACLE NOTES:  NOTE:  Rwy 19,trees 979 feet from DER, 604 feet right of centerline, 77 feet AGL/294 feet MSL.  Trees 1008 feet from DER, 600 feet right of centerline, 83 feet AGL/300 feet	200407
US88523	2	MSL.    ALTERNATE MINIMUMS NA:  VOR/DME RWY 19	200407
US88625	1	IFR TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES    TAKE-OFF MINIMUMS: Rwy 10, 3300-3*                                                                Rwy 28, 2700-3**        *Or standard with minimum climb of 390/NM to 4900.  **Or	200402
US88625	2	standard with minimum climb of 330/NM to 4400.    TAKE-OFF OBSTACLES: Rwy 10, 67' AGL trees 194' from departure end of rwy , 494' left of centerline 67' AGL/1130 MSL. Rwy 28, 65' AGL trees 294' from departure end of rwy, 517' right of cente	200402
US88625	3	rline 65' AGL/1096 MSL.  Rwy 10, climb rwy hdg to 2200, then climbing left turn direct GMA NDB. Cross GMA NDB at or above 5000 before proceeding on course.   Rwy 28, climb direct GMA NDB. Climb in GMA NDB  holding pattern (hold W, RT, 104 i	200402
